"Park_code","Loc_code","Unit_code","Location_code","Calendar_year","Start_date","Start_time","End_date","End_time","Hours_spent","Transect_easting","Transect_northing","GPS_file_name","Transect_notes","Event_notes","Entered_by","Entered_date","Updated_by","Updated_date","Verified_by","Verified_date","Certified_by","Certified_date","Is_excluded","QA_notes"
"SAJH","AC.1-19","AC","1-19","2008",4/30/2008 0:00:00,12/30/1899 10:40:00,4/30/2008 0:00:00,12/30/1899 12:23:00,1.75,499705,5366996,"E043010AP1T19.cor","None","None","Grace_Lise",8/6/2009 16:12:04,"Silahua_Salvador",7/1/2016 12:55:06,"Silahua_Salvador",7/1/2016 12:55:06,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-19","AC","1-19","2013",5/6/2013 0:00:00,12/30/1899 12:45:00,5/7/2013 0:00:00,,2.75,499705,5366996,"P050612AAC1-19.cor","Clear, ~ 80 F",,"jboetsch",6/15/2016 15:40:27,"Silahua_Salvador",6/30/2016 9:35:05,"Wong_Michelle",6/30/2016 15:10:19,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-19","AC","1-19","2014",6/24/2014 0:00:00,12/30/1899 14:10:00,6/24/2014 0:00:00,,3.50,499705,5366996,"P062414AC1-19.cor and P062412AC1-19A.cor","sunny, high clouds, 70 degrees",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/8/2016 11:37:31,"Casillas_Brownson_Ana",6/29/2016 15:59:07,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-2","AC","1-2","2007",5/7/2007 0:00:00,12/30/1899 14:24:00,5/23/2007 0:00:00,12/30/1899 16:01:00,1.50,498741,5367241,"E050714AP1T3.cor and E052313AP1T3.cor",,"No field forms. Data only collected using GPS data dictionary? There may have been a second observer, but not recorded.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 18:07:23,"Grace_Lise",7/1/2016 19:26:28,"Boetsch_John",7/11/2016 18:54:35,0,"Field coordinates, start and end time entered from GPS data exports. Veg type, Origin and Cover class compared to exports from GPS data dictionary."
"SAJH","AC.1-2","AC","1-2","2008",4/30/2008 0:00:00,12/30/1899 15:47:00,4/30/2008 0:00:00,12/30/1899 17:29:00,1.75,498741,5367241,"R043015AP1T02.cor",,"End date and start and end times were taken from GPS files.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 16:13:09,"Grace_Lise",7/1/2016 11:59:30,"Boetsch_John",7/11/2016 18:54:35,0,"No coordinates for last 3 segments (46-48)."
"SAJH","AC.1-2","AC","1-2","2013",5/9/2013 0:00:00,12/30/1899 15:35:00,5/10/2013 0:00:00,12/30/1899 16:50:00,6.25,498741,5367241,"R050915A AC-1-2.cor","Clear/windy",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 18:50:03,"Wong_Michelle",6/30/2016 11:46:30,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-2","AC","1-2","2009",6/2/2009 0:00:00,12/30/1899 13:15:00,6/2/2009 0:00:00,12/30/1899 15:55:00,2.75,498741,5367241,"I060212A",,,"Rochefort_Regina_M",9/24/2009 13:55:28,"Humphries_Tanner",6/30/2016 12:25:26,"Humphries_Tanner",6/30/2016 12:25:26,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-2","AC","1-2","2015",5/14/2015 0:00:00,12/30/1899 14:30:00,5/14/2015 0:00:00,,3.25,498741,5367241,"S051414AAC1-2.cor","Sunny breeze","Start at cliff just south of trail","jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/1/2016 17:36:08,"Antonova_Natalya",7/1/2016 17:36:09,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-2","AC","1-2","2014",6/25/2014 0:00:00,12/30/1899 8:15:00,,,3.00,498741,5367241,"R062508AC1-2.cor","Hzy, blue skies, clouds, slight breeze",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 17:55:52,"Casillas_Brownson_Ana",6/30/2016 13:03:45,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-2","AC","1-2","2012",7/6/2012 0:00:00,12/30/1899 11:25:00,7/6/2012 0:00:00,,2.00,498741,5367241,"P070611AAC1-2.cor","clear, hot abuot 75 - 80 degrees F",,"jboetsch",6/15/2016 15:40:27,"Rochefort_Regina_M",6/22/2016 17:07:16,"Wong_Michelle",6/29/2016 16:45:57,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-20","AC","1-20","2013",5/20/2013 0:00:00,12/30/1899 9:00:00,5/20/2013 0:00:00,12/30/1899 12:19:00,3.30,501304,5366843,"P130520AC1-20.cor","Overcast, warm",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/8/2016 13:41:32,"Wong_Michelle",6/30/2016 15:16:22,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-20","AC","1-20","2008",4/29/2008 0:00:00,12/30/1899 9:02:00,4/29/2008 0:00:00,12/30/1899 10:28:00,1.50,501304,5366843,"I042908AP1T20.cor",,"Start and end times taken from GPS files. GPS unit #22969I.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 16:14:45,"Silahua_Salvador",7/1/2016 12:05:11,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-20","AC","1-20","2012",6/14/2012 0:00:00,12/30/1899 10:07:00,6/14/2012 0:00:00,12/30/1899 12:34:00,2.50,501304,5366843,"P061410AAC1-20.cor","overcast, cloudye","end time from GPS -12:34","jboetsch",6/15/2016 15:40:27,"Silahua_Salvador",6/30/2016 13:12:57,"Wong_Michelle",6/30/2016 16:12:40,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-20","AC","1-20","2014",6/10/2014 0:00:00,12/30/1899 9:15:00,6/10/2014 0:00:00,12/30/1899 10:10:00,1.50,501305,5366843,"R061009AAC1-20.cor","Overcast, sprinkles, 55 degrees",,"jboetsch",6/15/2016 15:40:27,"Casillas_Brownson_Ana",6/29/2016 8:43:18,"Casillas_Brownson_Ana",6/29/2016 16:01:07,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-20","AC","1-20","2009",6/24/2009 0:00:00,12/30/1899 11:55:00,6/24/2009 0:00:00,12/30/1899 12:50:00,1.00,501304,5366843,"J062412AP1T20",,"PTEAQU- open, 1-2' tall/ HOLLAN, POAPRA - in seed but not shattered/ BROCOR in flower/ AGRCAP in flower/ HYPRAD in flower/ Tragopogon seeds dispersed.","Johnson_Sacha",12/2/2009 8:44:48,"Antonova_Natalya",7/5/2016 15:36:22,"Humphries_Tanner",6/30/2016 16:15:34,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-20","AC","1-20","2015",5/10/2015 0:00:00,12/30/1899 13:15:00,5/10/2015 0:00:00,,1.00,501305,5366843,"P051014A-AC-1-20.cor","Overcast muggy",,"jboetsch",6/15/2016 15:40:27,"Casillas_Brownson_Ana",6/30/2016 12:33:04,"Casillas_Brownson_Ana",6/30/2016 12:33:11,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-3","AC","1-3","2013",5/21/2013 0:00:00,12/30/1899 9:57:00,6/18/2013 0:00:00,12/30/1899 12:57:00,3.00,500520,5366892,"P130521AC1-3.cor and P061813AAC1-3.cor","OVERCAST, DRIZZLE",,"jboetsch",6/15/2016 15:40:27,"Wong_Michelle",6/30/2016 11:56:32,"Wong_Michelle",6/30/2016 11:56:33,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-3","AC","1-3","2012",7/5/2012 0:00:00,12/30/1899 16:45:00,7/6/2012 0:00:00,,3.50,500520,5366892,"P070516AAC1-3.cor","warm, clear, about 75 degrees F",,"jboetsch",6/15/2016 15:40:27,"Rochefort_Regina_M",6/22/2016 17:36:28,"Wong_Michelle",6/29/2016 16:50:12,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-3","AC","1-3","2007",5/8/2007 0:00:00,12/30/1899 16:47:00,5/8/2007 0:00:00,12/30/1899 17:23:00,0.75,500520,5366892,"E050816AP1T5A.cor",,"No field forms. Data only collected using GPS data dictionary?","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 18:06:13,"Grace_Lise",7/1/2016 19:26:52,"Boetsch_John",7/11/2016 18:54:35,0,"Field coordinates, start and end time entered from GPS data exports. Veg type, Origin and Cover class compared to exports from GPS data dictionary."
"SAJH","AC.1-3","AC","1-3","2014",6/10/2014 0:00:00,12/30/1899 14:18:00,,,2.00,500520,5366892,"P061014AAC1-14.cor","Broken couds, breezy","Start is at logs as 6930, which is log pile not on beach","jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 18:59:08,"Casillas_Brownson_Ana",6/30/2016 13:07:20,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-3","AC","1-3","2015",5/11/2015 0:00:00,12/30/1899 13:14:00,5/11/2015 0:00:00,12/30/1899 14:45:00,1.50,500520,5366892,"R051113A-AC1-3.cor","Overcast breezy",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/1/2016 17:36:58,"Antonova_Natalya",7/1/2016 17:36:58,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-3","AC","1-3","2008",4/29/2008 0:00:00,12/30/1899 12:10:00,4/29/2008 0:00:00,12/30/1899 13:16:00,1.10,500520,5366892,"I042912AP1T3.cor",,"End time taken from GPS files.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 16:15:10,"Antonova_Natalya",7/1/2016 17:45:32,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-3","AC","1-3","2009",6/2/2009 0:00:00,12/30/1899 16:15:00,6/2/2009 0:00:00,12/30/1899 17:33:00,1.25,500519,5366892,"I060216AP1T3",,,"Johnson_Sacha",12/1/2009 9:08:07,"Humphries_Tanner",6/30/2016 12:26:02,"Humphries_Tanner",6/30/2016 12:26:02,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,12/30/1899 8:20:00,8/2/2012 0:00:00,,4.00,498262,5367324,"I080212BAC1-4.cor and P071208AAC1-4.cor","7/12/2012: foggy, warm 70F, and humid on start date. sunny and partly cloudy and end date 8/02/2012:Sunny and partly cloudy","8/02/2012: Transect portion resurveyed since 7/12/12 survey was on 1-12","jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 18:41:14,"Silahua_Salvador",6/30/2016 12:28:48,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-4","AC","1-4","2007",5/8/2007 0:00:00,12/30/1899 13:03:00,5/23/2007 0:00:00,12/30/1899 11:07:00,2.80,498262,5367324,"E050813AP1T2.cor",,"No field forms. Data only collected using GPS data dictionary? There may have been additional observers, but unknown. Points 1-37 were collected on 5/8/2007 from 13:03 to 14:51. Remaining points were collected on 5/23/2007 from 10:05 to 11:07.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 18:07:02,"Grace_Lise",7/1/2016 19:27:17,"Boetsch_John",7/11/2016 18:54:35,0,"Segment 19, 21, 23: Trees, does the Exotic refer to understory rather than the trees? Unclear. Field coordinates, start and end time entered from GPS data exports. Veg type, Origin and Cover class compared to exports from GPS data dictionary."
"SAJH","AC.1-4","AC","1-4","2014",6/26/2014 0:00:00,12/30/1899 8:10:00,6/26/2014 0:00:00,,4.50,498262,5367324,"R062608AC1-4.cor","Foggy, 55 degrees",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 17:46:47,"Casillas_Brownson_Ana",6/30/2016 13:51:48,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,12/30/1899 12:20:00,6/19/2013 0:00:00,12/30/1899 17:20:00,5.00,498262,5367324,"R061912A-AC1-4.cor","Partly sunny",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 17:58:33,"Wong_Michelle",6/30/2016 12:05:17,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-4","AC","1-4","2008",5/1/2008 0:00:00,12/30/1899 8:25:00,5/1/2008 0:00:00,12/30/1899 12:00:00,3.75,498262,5367324,"J050108A P1T4.cor","None","Revisit grass near VC","Grace_Lise",8/6/2009 16:12:04,"Antonova_Natalya",7/9/2016 18:03:06,"Antonova_Natalya",7/1/2016 17:46:08,"Boetsch_John",7/11/2016 18:54:35,0,"Many species lists in ""Species"" field were hard to read and not entered (LPG, 6/30/16)"
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,12/30/1899 8:40:00,6/4/2009 0:00:00,12/30/1899 12:10:00,3.25,498262,5367324,"J060408P1T4",,"Should have started out 5367308 - Unvegetated, 5367346 - Native H E 11-49%; First two transects (#63 and #64) were added in 2015 in GIS. Transect start was truncated to 2015 start.","Johnson_Sacha",12/1/2009 9:21:29,"Humphries_Tanner",6/30/2016 12:26:39,"Humphries_Tanner",6/30/2016 12:26:53,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-4","AC","1-4","2015",5/13/2015 0:00:00,12/30/1899 10:00:00,5/13/2015 0:00:00,12/30/1899 12:00:00,2.00,498262,5367324,"P051310AAC1-4.cor","Cloudy breezy",,"jboetsch",6/15/2016 15:40:27,"Casillas_Brownson_Ana",6/23/2016 15:34:18,"Casillas_Brownson_Ana",6/23/2016 15:34:18,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-5","AC","1-5","2009",6/4/2009 0:00:00,12/30/1899 12:30:00,6/4/2009 0:00:00,12/30/1899 13:46:00,1.25,500265,5366899,"I060412AP1T5",,,"Johnson_Sacha",12/1/2009 9:53:42,"Antonova_Natalya",7/5/2016 15:28:39,"Humphries_Tanner",6/30/2016 12:27:34,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-5","AC","1-5","2008",4/30/2008 0:00:00,12/30/1899 8:26:00,4/30/2008 0:00:00,12/30/1899 9:51:00,1.50,500266,5366900,"I043008A P1T5.cor","None",,"Grace_Lise",8/6/2009 16:12:04,"Antonova_Natalya",7/1/2016 15:26:19,"Antonova_Natalya",7/1/2016 15:26:19,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-5","AC","1-5","2007",5/7/2007 0:00:00,12/30/1899 17:41:00,5/7/2007 0:00:00,12/30/1899 19:27:00,1.80,500266,5366900,"E050717APAN1TRAN4.cor",,"No field forms. Data only collected using GPS data dictionary?","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 18:05:55,"Grace_Lise",7/1/2016 19:27:40,"Boetsch_John",7/11/2016 18:54:35,0,"Need to verify substrate of Segment 34. Field coordinates, start and end time entered from GPS data exports. Veg type, Origin and Cover class compared to exports from GPS data dictionary."
"SAJH","AC.1-5","AC","1-5","2015",5/11/2015 0:00:00,12/30/1899 15:25:00,5/11/2015 0:00:00,12/30/1899 18:55:00,3.50,500266,5366900,"S051116AAC1-5.cor","Overcast slight wind",,"jboetsch",6/15/2016 15:40:27,"Casillas_Brownson_Ana",6/23/2016 16:08:55,"Casillas_Brownson_Ana",6/23/2016 16:08:56,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-5","AC","1-5","2012",7/5/2012 0:00:00,12/30/1899 13:55:00,7/5/2012 0:00:00,,2.00,500266,5366900,"P070513AAC1-5.cor","clear, hot 75","did not take points on trail in forest on Mt. Finlayson due to poor reception","jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 18:30:30,"Silahua_Salvador",6/30/2016 14:47:37,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-5","AC","1-5","2014",6/11/2014 0:00:00,12/30/1899 13:40:00,6/11/2014 0:00:00,12/30/1899 16:10:00,2.00,500266,5366900,"P061113AAC1-5.cor","Sunny, warm, breezy",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/1/2016 17:38:51,"Antonova_Natalya",7/1/2016 17:38:51,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-5","AC","1-5","2013",6/18/2013 0:00:00,12/30/1899 10:00:00,6/18/2013 0:00:00,12/30/1899 13:00:00,3.00,500266,5366900,"P061810AAC1-5.cor","sunny",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/8/2016 17:38:04,"Antonova_Natalya",7/5/2016 13:57:33,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-6","AC","1-6","2015",5/13/2015 0:00:00,12/30/1899 10:20:00,5/13/2015 0:00:00,12/30/1899 15:40:00,4.00,498137,5367384,"R051310AA1-6.cor","Overcast, cool, breezy","Confirm Salin as tree or shrub for segment 3","jboetsch",6/15/2016 15:40:27,"Casillas_Brownson_Ana",6/23/2016 16:47:48,"Casillas_Brownson_Ana",6/23/2016 16:49:09,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-6","AC","1-6","2008",5/1/2008 0:00:00,12/30/1899 9:05:00,5/1/2008 0:00:00,12/30/1899 12:15:00,3.25,498137,5367384,"R050109AP1T06.cor","None",,"Grace_Lise",8/6/2009 16:12:04,"Antonova_Natalya",7/5/2016 15:25:10,"Antonova_Natalya",7/1/2016 15:28:35,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-6","AC","1-6","2009",6/4/2009 0:00:00,12/30/1899 8:50:00,6/4/2009 0:00:00,12/30/1899 11:00:00,2.25,498137,5367384,"I060408AP1T6",,,"Johnson_Sacha",12/1/2009 10:05:58,"Humphries_Tanner",6/30/2016 12:27:52,"Humphries_Tanner",6/30/2016 12:27:52,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-6","AC","1-6","2013",6/20/2013 0:00:00,12/30/1899 8:15:00,6/20/2013 0:00:00,12/30/1899 11:15:00,3.00,498137,5367384,"P062008BAC-1-6.cor","Windy overcast",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 19:06:43,"Wong_Michelle",6/30/2016 12:28:10,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-6","AC","1-6","2012",7/12/2012 0:00:00,12/30/1899 8:30:00,7/12/2012 0:00:00,,3.00,498137,5367384,"I071208AAC1-6.cor","fog clearing at 10am",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 19:21:23,"Silahua_Salvador",6/30/2016 15:03:31,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-7","AC","1-7","2013",6/19/2013 0:00:00,12/30/1899 8:20:00,6/19/2013 0:00:00,12/30/1899 11:20:00,3.00,499732,5366991,"R061908A-AC1-7.cor","cloudy",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/8/2016 17:23:23,"Wong_Michelle",6/30/2016 13:11:39,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-7","AC","1-7","2015",5/12/2015 0:00:00,12/30/1899 10:40:00,5/12/2015 0:00:00,12/30/1899 15:05:00,3.00,499732,5366991,"S051210AAC1-7.cor","Overcast, slight wind, muggy","Probably no need to do end beach segment. 5m shrubs + beach. End time taken from GPS files. No phenology data recorded.","jboetsch",6/15/2016 15:40:27,"Rochefort_Regina_M",7/8/2016 16:57:46,"Casillas_Brownson_Ana",6/27/2016 9:47:57,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-7","AC","1-7","2009",6/3/2009 0:00:00,12/30/1899 16:30:00,6/3/2009 0:00:00,12/30/1899 18:20:00,1.75,499732,5366991,"I060316AP1T7",,,"Johnson_Sacha",12/1/2009 11:22:30,"Antonova_Natalya",7/5/2016 15:27:52,"Humphries_Tanner",6/30/2016 12:28:14,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-7","AC","1-7","2008",4/30/2008 0:00:00,12/30/1899 8:30:00,4/30/2008 0:00:00,12/30/1899 11:29:00,3.00,499732,5366991,"R043009AP1T07.cor and J043008AP1T07.cor","None","We discovered after finishing that we surveyed #7 thinking it was #19, and Gina and Mignonne surveyed #19 thinking it was #7. These were fixed on field forms and GPS files. But the problem speaks to the need for better GPS navigation cues (e.g. labels or navigation start points). Start and end times and end date taken from GPS files.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 16:15:21,"Antonova_Natalya",7/1/2016 17:46:48,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-7","AC","1-7","2014",6/24/2014 0:00:00,12/30/1899 8:55:00,6/24/2014 0:00:00,,3.50,499732,5366991,"P062408AC1-7.cor","patchy clouds, slight wind",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 18:06:42,"Casillas_Brownson_Ana",6/30/2016 14:07:31,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-7","AC","1-7","2012",6/8/2012 0:00:00,12/30/1899 12:35:00,6/8/2012 0:00:00,12/30/1899 14:53:00,2.25,499732,5366991,"I060812AAC1-7.cor","partly cloudy",,"jboetsch",6/15/2016 15:40:27,"Rochefort_Regina_M",7/8/2016 16:08:16,"Silahua_Salvador",6/30/2016 15:18:23,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-8","AC","1-8","2012",6/9/2012 0:00:00,12/30/1899 11:08:00,6/13/2012 0:00:00,12/30/1899 14:11:00,3.00,500972,5366886,"I060911AAC1-8.cor","sunny and breezy",,"jboetsch",6/15/2016 15:40:27,"Rochefort_Regina_M",7/8/2016 16:07:05,"Silahua_Salvador",6/30/2016 15:29:31,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-8","AC","1-8","2015",5/10/2015 0:00:00,12/30/1899 15:20:00,5/11/2015 0:00:00,12/30/1899 16:40:00,1.75,500972,5366886,"R051015AC1-8.cor","Overcast, breezy",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 19:03:49,"Casillas_Brownson_Ana",6/27/2016 9:58:43,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-8","AC","1-8","2014",6/10/2014 0:00:00,12/30/1899 16:30:00,6/11/2014 0:00:00,,1.50,500972,5366886,"R061016AAC1-8.cor abd R061114AAC1-8SOUTH.c","Windy, sunny, 50s","Started at north end because we were at beach for 2-1, 2-4","jboetsch",6/15/2016 15:40:27,"Casillas_Brownson_Ana",6/30/2016 14:15:34,"Casillas_Brownson_Ana",6/30/2016 14:15:34,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-8","AC","1-8","2008",4/29/2008 0:00:00,12/30/1899 10:15:00,4/29/2008 0:00:00,12/30/1899 11:52:00,1.60,500972,5366886,"J042910AP1T08.cor",,"End time taken from GPS file.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 16:16:00,"Antonova_Natalya",7/1/2016 15:33:01,"Boetsch_John",7/11/2016 18:54:35,0,"Origin and Cover Class were only recorded in GPS data dictionary, not on field form."
"SAJH","AC.1-8","AC","1-8","2009",6/4/2009 0:00:00,12/30/1899 13:20:00,6/24/2009 0:00:00,12/30/1899 14:35:00,1.50,500972,5366886,"J060413AP1T8 and I062414AT8",,"north segment of transect on 6/24/2009, south monitored on 6/4/2009; used the wrong data dictionary so no auto-numbering on the transects. End time was not recorded on 6/24/09 survey, it was estimated for database (TH).","Johnson_Sacha",12/1/2009 11:47:09,"Humphries_Tanner",6/30/2016 15:11:15,"Humphries_Tanner",6/30/2016 15:11:15,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-8","AC","1-8","2013",6/19/2013 0:00:00,12/30/1899 8:40:00,6/19/2013 0:00:00,12/30/1899 10:40:00,2.00,500972,5366886,"P061908A.cor","overcast, slight breeze","Started transect 10m N of last year due to bluff shift/ blackberries were not 1m in length or width","jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 18:57:22,"Wong_Michelle",6/30/2016 13:19:49,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-9","AC","1-9","2008",4/30/2008 0:00:00,12/30/1899 13:25:00,4/30/2008 0:00:00,12/30/1899 15:40:00,2.25,498860,5367133,"E043013AP1T9.cor","None",,"Grace_Lise",8/6/2009 16:12:04,"Antonova_Natalya",7/8/2016 17:24:15,"Silahua_Salvador",7/1/2016 9:42:56,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-9","AC","1-9","2009",6/25/2009 0:00:00,12/30/1899 8:50:00,6/25/2009 0:00:00,12/30/1899 11:25:00,2.50,498860,5367133,"I062508AP1T9",,"no autonumbering since incorrect data dictionary was used","Johnson_Sacha",12/1/2009 12:49:16,"Humphries_Tanner",6/30/2016 12:40:35,"Humphries_Tanner",6/30/2016 12:40:35,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-9","AC","1-9","2013",5/9/2013 0:00:00,12/30/1899 11:30:00,5/9/2013 0:00:00,12/30/1899 14:50:00,3.00,498860,5367133,"P050911A-AC-1-9.cor","FOGGY, OVERCAST FLWR: FRIAFF CERARV SISYR.","GPS MAP NEEDS ADJUSTMENT TRANSECT EXTENDS TOO FAR SOUTH","jboetsch",6/15/2016 15:40:27,"Wong_Michelle",6/30/2016 13:35:56,"Wong_Michelle",6/30/2016 13:35:56,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-9","AC","1-9","2014",6/12/2014 0:00:00,12/30/1899 11:30:00,6/13/2014 0:00:00,,4.00,498860,5367134,"R061211AAC1-9.cor","Sunny and windy",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 17:05:23,"Casillas_Brownson_Ana",6/30/2016 14:30:52,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-9","AC","1-9","2015",5/14/2015 0:00:00,12/30/1899 10:30:00,5/14/2015 0:00:00,,4.00,498860,5367133,"P051410AAC1-9.cor","overcast, slight breeze",,"jboetsch",6/15/2016 15:40:27,"Casillas_Brownson_Ana",6/27/2016 10:20:01,"Casillas_Brownson_Ana",6/27/2016 10:20:01,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.1-9","AC","1-9","2012",6/29/2012 0:00:00,12/30/1899 9:30:00,6/29/2012 0:00:00,12/30/1899 12:30:00,3.00,498860,5367133,"I062909AAC1-9.cor","cloudy, calm, w/partial sun",,"jboetsch",6/15/2016 15:40:27,"Silahua_Salvador",6/30/2016 15:38:59,"Silahua_Salvador",6/30/2016 15:47:47,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.2-1","AC","2-1","2007",5/9/2007 0:00:00,12/30/1899 7:46:00,5/9/2007 0:00:00,12/30/1899 8:50:00,1.00,501194,5366850,"E050907AP2T5A.cor",,"No field forms. Data only collected using GPS data dictionary?There may have been an additional observer, but not recorded.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 18:08:16,"Grace_Lise",7/1/2016 19:28:04,"Boetsch_John",7/11/2016 18:54:35,0,"Segment 27: need to field verify substrate. Field coordinates, start and end time entered from GPS data exports. Veg type, Origin and Cover class compared to exports from GPS data dictionary."
"SAJH","AC.2-1","AC","2-1","2014",6/10/2014 0:00:00,12/30/1899 10:20:00,6/10/2014 0:00:00,,2.00,501194,5366850,"R061010AAC2-1.cor","50s Sunny, slight wind",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/1/2016 17:31:24,"Antonova_Natalya",7/1/2016 17:31:24,"Boetsch_John",7/11/2016 18:54:35,0,
